time,latitude,longitude,sst,source,wpp_hint
2023-01-16 00:00:00+00:00,5.5208306,96.31251,29.06,NOAA_ERDDAP,WPP_571_Selat_Malaka
2023-01-16 00:00:00+00:00,5.5208306,96.47917,29.215,NOAA_ERDDAP,WPP_571_Selat_Malaka
2023-01-16 00:00:00+00:00,5.5208306,96.81251,28.255,NOAA_ERDDAP,WPP_571_Selat_Malaka
2023-01-16 00:00:00+00:00,5.5208306,96.97917,29.005,NOAA_ERDDAP,WPP_571_Selat_Malaka
2023-01-16 00:00:00+00:00,5.5208306,97.31251,28.15,NOAA_ERDDAP,WPP_571_Selat_Malaka
2023-01-16 00:00:00+00:00,5.5208306,97.47917,29.43,NOAA_ERDDAP,WPP_571_Selat_Malaka
2023-01-16 00:00:00+00:00,5.5208306,97.64584,29.295,NOAA_ERDDAP,WPP_571_Selat_Malaka
2023-01-16 00:00:00+00:00,5.5208306,97.81251,29.19,NOAA_ERDDAP,WPP_571_Selat_Malaka
2023-01-16 00:00:00+00:00,5.5208306,97.97917,29.29,NOAA_ERDDAP,WPP_571_Selat_Malaka
2023-01-16 00:00:00+00:00,5.5208306,98.14584,29.23,NOAA_ERDDAP,WPP_571_Selat_Malaka
2023-01-16 00:00:00+00:00,5.5208306,98.31251,29.11,NOAA_ERDDAP,WPP_571_Selat_Malaka
2023-01-16 00:00:00+00:00,5.5208306,98.47917,28.88,NOAA_ERDDAP,WPP_571_Selat_Malaka
2023-01-16 00:00:00+00:00,5.5208306,98.64584,29.05,NOAA_ERDDAP,WPP_571_Selat_Malaka
2023-01-16 00:00:00+00:00,5.5208306,98.81251,28.825,NOAA_ERDDAP,WPP_571_Selat_Malaka
2023-01-16 00:00:00+00:00,5.5208306,98.97917,29.005,NOAA_ERDDAP,WPP_571_Selat_Malaka
2023-01-16 00:00:00+00:00,5.5208306,99.14584,28.74,NOAA_ERDDAP,WPP_571_Selat_Malaka
2023-01-16 00:00:00+00:00,5.5208306,99.31251,28.78,NOAA_ERDDAP,WPP_571_Selat_Malaka
2023-01-16 00:00:00+00:00,5.5208306,99.47917,29.12,NOAA_ERDDAP,WPP_571_Selat_Malaka
2023-01-16 00:00:00+00:00,5.5208306,99.64584,29.215,NOAA_ERDDAP,WPP_571_Selat_Malaka
2023-01-16 00:00:00+00:00,5.5208306,99.81251,29.145,NOAA_ERDDAP,WPP_571_Selat_Malaka
2023-01-16 00:00:00+00:00,5.5208306,99.97917,29.13,NOAA_ERDDAP,WPP_571_Selat_Malaka
2023-01-16 00:00:00+00:00,5.5208306,100.14584,29.245,NOAA_ERDDAP,WPP_571_Selat_Malaka
2023-01-16 00:00:00+00:00,5.5208306,100.31251,29.015,NOAA_ERDDAP,WPP_571_Selat_Malaka
2023-01-16 00:00:00+00:00,5.5208306,101.31251,28.87,NOAA_ERDDAP,WPP_571_Selat_Malaka
2023-01-16 00:00:00+00:00,5.5208306,101.47917,29.365,NOAA_ERDDAP,WPP_571_Selat_Malaka
2023-01-16 00:00:00+00:00,5.5208306,102.97917,29.345,NOAA_ERDDAP,WPP_571_Selat_Malaka
2023-01-16 00:00:00+00:00,5.5208306,103.14584,28.97,NOAA_ERDDAP,WPP_571_Selat_Malaka
2023-01-16 00:00:00+00:00,5.5208306,103.31251,27.9,NOAA_ERDDAP,WPP_571_Selat_Malaka
2023-01-16 00:00:00+00:00,5.5208306,103.47917,28.575,NOAA_ERDDAP,WPP_571_Selat_Malaka
2023-01-16 00:00:00+00:00,5.5208306,103.64584,27.68,NOAA_ERDDAP,WPP_571_Selat_Malaka
2023-01-16 00:00:00+00:00,5.5208306,103.81251,27.68,NOAA_ERDDAP,WPP_571_Selat_Malaka
